file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
Electronic Shopping	MINCE	CUDD_REORDER_WINDOW2	0.1000000000	0.016	0.184	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
Electronic Shopping	MINCE	CUDD_REORDER_WINDOW3	0.1000000000	0.004	0.172	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
Electronic Shopping	MINCE	CUDD_REORDER_WINDOW4	0.1000000000	0.008	0.156	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
Electronic Shopping	MINCE	CUDD_REORDER_ANNEALING	0.1000000000	0.008	0.124	4.52041e+49	2047	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.269658	543	976
Electronic Shopping	mendonca	CUDD_REORDER_SIFT	0.0141324720	0.3	0.208	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.231476	611	3808
Electronic Shopping	mendonca	CUDD_REORDER_SYMM_SIFT	0.0141324720	0.304	0.2	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.231476	611	3808
Electronic Shopping	mendonca	CUDD_REORDER_WINDOW2	0.0141324720	0.02	0.672	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.30068	1771	21247
Electronic Shopping	mendonca	CUDD_REORDER_WINDOW3	0.0141324720	0.036	0.664	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.295907	1675	20265
Electronic Shopping	mendonca	CUDD_REORDER_WINDOW4	0.0141324720	0.072	0.464	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.30068	1403	16515
Electronic Shopping	mendonca	CUDD_REORDER_ANNEALING	0.0141324720	281.816	0.26	4.52041e+49	3036	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	41905	1.79454	0.231476	611	3808
